candidate_name,molecule_chembl_id,activity_id,target_chembl_id,target_pref_name,target_organism,assay_chembl_id,document_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,data_validity_comment,potential_duplicate,matched_network_proteins,target_evidence_class
triazolam,CHEMBL646,17275990,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,Cl,=,103.2,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17275991,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CALCIUM,=,112,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275992,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PHOS,=,109,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275993,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PROT,=,53000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275994,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALB,=,25000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275995,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALBGLOB,=,0.9,,,,FALSE,,other_target
triazolam,CHEMBL646,17275996,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,AST,=,67.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275997,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALT,=,36,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275998,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,LDH,=,87.2,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17275999,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,GGT,=,1.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276000,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALP,=,1384.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276001,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CHOL,=,764,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276002,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,TRIG,=,564,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276003,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PHOSLPD,=,1480,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276004,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BILI,=,0.64,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276005,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BILDIR,=,0.14,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276006,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,GLUC,=,1778,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276007,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BUN,=,90,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276008,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CREAT,=,1,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276009,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,SODIUM,=,141,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276010,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,POTASSIUM,=,4.4,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276011,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,Cl,=,104,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276012,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CALCIUM,=,109,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276013,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PHOS,=,106,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276014,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PROT,=,51000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276015,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALB,=,25000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276016,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALBGLOB,=,0.9,,,,FALSE,,other_target
triazolam,CHEMBL646,17276017,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,AST,=,73.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276018,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALT,=,41.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276019,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,LDH,=,84.2,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276020,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,GGT,=,1.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276021,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALP,=,1921.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276022,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CHOL,=,852,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276023,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,TRIG,=,842,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276024,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PHOSLPD,=,1676,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276025,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BILI,=,0.58,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276026,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BILDIR,=,0.14,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276027,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,GLUC,=,1756,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276028,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,BUN,=,136,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276029,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276030,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,SODIUM,=,141.4,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276031,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,POTASSIUM,=,4.3,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276032,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,Cl,=,100.8,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276033,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,CALCIUM,=,115,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276034,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PHOS,=,100,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276035,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,PROT,=,56000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276036,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALB,=,27000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276037,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALBGLOB,=,0.9,,,,FALSE,,other_target
triazolam,CHEMBL646,17276038,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,AST,=,60.2,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276039,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,ALT,=,44.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276040,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,LDH,=,84.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276041,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885863,CHEMBL3885861,GGT,=,1,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276042,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALP,=,1815,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276043,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CHOL,=,864,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276044,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,TRIG,=,1260,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276045,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOSLPD,=,1688,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276046,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILI,=,0.54,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276047,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILDIR,=,0.14,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276048,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GLUC,=,1722,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276049,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BUN,=,150,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276050,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276051,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,SODIUM,=,143.2,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276052,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,POTASSIUM,=,4,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276053,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,Cl,=,104.8,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276054,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CALCIUM,=,113,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276055,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOS,=,84,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276056,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PROT,=,56000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276057,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALB,=,26000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276058,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALBGLOB,=,0.9,,,,FALSE,,other_target
triazolam,CHEMBL646,17276059,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,AST,=,75.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276060,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALT,=,48.2,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276061,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,LDH,=,74.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276062,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GGT,=,1.2,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276063,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALP,=,1652.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276064,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CHOL,=,850,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276065,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,TRIG,=,1228,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276066,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOSLPD,=,1616,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276067,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILI,=,0.42,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276068,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILDIR,=,0.1,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276069,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GLUC,=,1882,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276070,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BUN,=,168,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276071,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276072,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,SODIUM,=,141.8,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276073,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,POTASSIUM,=,4.3,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276074,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,Cl,=,105.8,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276075,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CALCIUM,=,109,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276076,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOS,=,76,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276077,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PROT,=,56000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276078,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALB,=,26000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276079,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALBGLOB,=,0.9,,,,FALSE,,other_target
triazolam,CHEMBL646,17276080,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,AST,=,75,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276081,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALT,=,45.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276082,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,LDH,=,73.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276083,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GGT,=,1,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276084,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALP,=,1514.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276085,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CHOL,=,824,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276086,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,TRIG,=,1356,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276087,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOSLPD,=,1674,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276088,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILI,=,0.44,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276089,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILDIR,=,0.12,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276090,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GLUC,=,1724,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276091,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BUN,=,154,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276092,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276093,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,SODIUM,=,143,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276094,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,POTASSIUM,=,3.9,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276095,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,Cl,=,104.4,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276096,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CALCIUM,=,109,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276097,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOS,=,71,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276098,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PROT,=,57000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276099,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALB,=,26000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276100,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALBGLOB,=,0.8,,,,FALSE,,other_target
triazolam,CHEMBL646,17276101,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,AST,=,79.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276102,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALT,=,46,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276103,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,LDH,=,90,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276104,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GGT,=,1.4,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276105,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALP,=,1373.8,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276106,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CHOL,=,728,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276107,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,TRIG,=,1598,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276108,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOSLPD,=,1584,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276109,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILI,=,0.56,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276110,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILDIR,=,0.08,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276111,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GLUC,=,1858,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276112,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BUN,=,154,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276113,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276114,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,SODIUM,=,144,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276115,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,POTASSIUM,=,4.2,mEq.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276116,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,Cl,=,105.8,meq/L,,,FALSE,,other_target
triazolam,CHEMBL646,17276117,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CALCIUM,=,107,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276118,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOS,=,63,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276119,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PROT,=,61000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276120,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALB,=,27000,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276121,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALBGLOB,=,0.8,,,,FALSE,,other_target
triazolam,CHEMBL646,17276122,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,AST,=,62,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276123,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALT,=,36.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276124,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,LDH,=,57,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276125,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GGT,=,1,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276126,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,ALP,=,1550.6,IU.L-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276127,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CHOL,=,754,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276128,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,TRIG,=,760,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276129,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,PHOSLPD,=,1424,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276130,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILI,=,0.54,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276131,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BILDIR,=,0.12,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276132,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,GLUC,=,1662,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276133,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,BUN,=,142,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276134,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,CREAT,=,2,ug.mL-1,,,FALSE,,other_target
triazolam,CHEMBL646,17276135,CHEMBL376,Rattus norvegicus,Rattus norvegicus,CHEMBL3885862,CHEMBL3885861,SODIUM,=,141,mEq.L-1,,,FALSE,,other_target
