stitch_flat_id,stitch_stereo_id,label_umls_id,meddra_concept_type,meddra_umls_id,side_effect_name,sider_version
CID100003394,CID000003394,C0022408,PT,C0029408,Osteoarthritis,4.1
CID100003394,CID000003394,C0677500,PT,C0030193,Pain,4.1
CID100003394,CID000003394,C0030252,PT,C0030252,Palpitations,4.1
CID100003394,CID000003394,C0030305,PT,C0030305,Pancreatitis,4.1
CID100003394,CID000003394,C0030312,PT,C0030312,Pancytopenia,4.1
CID100003394,CID000003394,C0030554,PT,C0030554,Paraesthesia,4.1
CID100003394,CID000003394,C1510410,PT,C1510410,Parosmia,4.1
CID100003394,CID000003394,C0030920,PT,C0030920,Peptic ulcer,4.1
CID100003394,CID000003394,C0031256,PT,C0031256,Petechiae,4.1
CID100003394,CID000003394,C0031350,PT,C0031350,Pharyngitis,4.1
CID100003394,CID000003394,C0031542,PT,C0031542,Phlebitis,4.1
CID100003394,CID000003394,C0085636,PT,C0085636,Photophobia,4.1
CID100003394,CID000003394,C0349506,PT,C0162830,Photosensitivity reaction,4.1
CID100003394,CID000003394,C0032285,PT,C0032285,Pneumonia,4.1
CID100003394,CID000003394,C0032617,PT,C0032617,Polyuria,4.1
CID100003394,CID000003394,C0033575,PT,C0033575,Prostatic disorder,4.1
CID100003394,CID000003394,C0033687,PT,C0948586,Protein urine present,4.1
CID100003394,CID000003394,C0033687,PT,C0033687,Proteinuria,4.1
CID100003394,CID000003394,C0033774,PT,C0033774,Pruritus,4.1
CID100003394,CID000003394,C0034065,PT,C0034065,Pulmonary embolism,4.1
CID100003394,CID000003394,C0235063,PT,C0855775,Pulmonary function test decreased,4.1
CID100003394,CID000003394,C0034074,PT,C0034074,Pulmonary infarction,4.1
CID100003394,CID000003394,C0034150,PT,C0034150,Purpura,4.1
CID100003394,CID000003394,C0034359,PT,C0034359,Pyuria,4.1
CID100003394,CID000003394,C0015230,PT,C0015230,Rash,4.1
CID100003394,CID000003394,C0267596,PT,C0267596,Rectal haemorrhage,4.1
CID100003394,CID000003394,C0035078,PT,C0035078,Renal failure,4.1
CID100003394,CID000003394,C0151746,PT,C1565489,Renal impairment,4.1
CID100003394,CID000003394,C0235063,PT,C0235063,Respiratory depression,4.1
CID100003394,CID000003394,C0035317,PT,C0035317,Retinal haemorrhage,4.1
CID100003394,CID000003394,C0035455,PT,C0035455,Rhinitis,4.1
CID100003394,CID000003394,C0235527,PT,C2939447,Right ventricular failure,4.1
CID100003394,CID000003394,C0036416,PT,C0036416,Scleritis,4.1
CID100003394,CID000003394,C0036508,PT,C0036508,Seborrhoeic dermatitis,4.1
CID100003394,CID000003394,C0243026,PT,C0243026,Sepsis,4.1
CID100003394,CID000003394,C0039070,PT,C0036974,Shock,4.1
CID100003394,CID000003394,C0037199,PT,C0037199,Sinusitis,4.1
CID100003394,CID000003394,C0237849,PT,C0237849,Skin exfoliation,4.1
CID100003394,CID000003394,C0037299,PT,C0037299,Skin ulcer,4.1
CID100003394,CID000003394,C0013144,PT,C2830004,Somnolence,4.1
CID100003394,CID000003394,C0037822,PT,C0037822,Speech disorder,4.1
CID100003394,CID000003394,C0038325,PT,C0038325,Stevens-Johnson syndrome,4.1
CID100003394,CID000003394,C0038362,PT,C0038362,Stomatitis,4.1
CID100003394,CID000003394,C0038525,PT,C0038525,Subarachnoid haemorrhage,4.1
CID100003394,CID000003394,C0039070,PT,C0039070,Syncope,4.1
CID100003394,CID000003394,C0039231,PT,C0039231,Tachycardia,4.1
CID100003394,CID000003394,C0039520,PT,C0039520,Tenosynovitis,4.1
CID100003394,CID000003394,C0027769,PT,C0233494,Tension,4.1
CID100003394,CID000003394,C0039971,PT,C0039971,Thirst,4.1
CID100003394,CID000003394,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID100003394,CID000003394,C0040264,PT,C0040264,Tinnitus,4.1
CID100003394,CID000003394,C0031085,PT,C0518988,Tooth abscess,4.1
CID100003394,CID000003394,C0014518,PT,C0014518,Toxic epidermal necrolysis,4.1
CID100003394,CID000003394,C0040822,PT,C0040822,Tremor,4.1
CID100003394,CID000003394,C0027707,PT,C0041349,Tubulointerstitial nephritis,4.1
CID100003394,CID000003394,C0041582,PT,C0041582,Ulcer,4.1
CID100003394,CID000003394,C0041976,PT,C0041976,Urethritis,4.1
CID100003394,CID000003394,C0041976,PT,C1328337,Urethritis noninfective,4.1
CID100003394,CID000003394,C0042029,PT,C0042029,Urinary tract infection,4.1
CID100003394,CID000003394,C0235639,PT,C0235639,Urine abnormality,4.1
CID100003394,CID000003394,C0235639,PT,C0438142,Urine analysis abnormal,4.1
CID100003394,CID000003394,C0032617,PT,C1167965,Urine output increased,4.1
CID100003394,CID000003394,C0042109,PT,C0042109,Urticaria,4.1
CID100003394,CID000003394,C0042134,PT,C0042134,Uterine haemorrhage,4.1
CID100003394,CID000003394,C0023533,PT,C0227791,Vaginal discharge,4.1
CID100003394,CID000003394,C0042267,PT,C0404521,Vaginal infection,4.1
CID100003394,CID000003394,C0042267,PT,C0042267,Vaginal inflammation,4.1
CID100003394,CID000003394,C0034150,PT,C1368065,Vascular purpura,4.1
CID100003394,CID000003394,C0042384,PT,C0042384,Vasculitis,4.1
CID100003394,CID000003394,C0042401,PT,C1142412,Vasodilation procedure,4.1
CID100003394,CID000003394,C0042571,PT,C0042571,Vertigo,4.1
CID100003394,CID000003394,C3665347,PT,C3665347,Visual impairment,4.1
CID100003394,CID000003394,C0042963,PT,C0042963,Vomiting,4.1
CID100003394,CID000003394,C0042998,PT,C0042998,Vulvovaginitis,4.1
CID100003394,CID000003394,C0152009,PT,C0023510,White blood cell disorder,4.1
CID100003397,CID000003397,C0002871,PT,C0002871,Anaemia,4.1
CID100003397,CID000003397,C0002886,PT,C0002886,Anaemia macrocytic,4.1
CID100003397,CID000003397,C0003467,PT,C0003467,Anxiety,4.1
CID100003397,CID000003397,C0151904,PT,C0151904,Aspartate aminotransferase increased,4.1
CID100003397,CID000003397,C0015672,PT,C0004093,Asthenia,4.1
CID100003397,CID000003397,C0010692,PT,C0232849,Bladder pain,4.1
CID100003397,CID000003397,C0151539,PT,C0151539,Blood urea increased,4.1
CID100003397,CID000003397,C0024103,PT,C0024103,Breast mass,4.1
CID100003397,CID000003397,C0242788,PT,C1458155,Breast neoplasm,4.1
CID100003397,CID000003397,C0262397,PT,C0262397,Breast tenderness,4.1
CID100003397,CID000003397,C0522153,PT,C0541832,Chromaturia,4.1
CID100003397,CID000003397,C0009676,PT,C0009676,Confusional state,4.1
CID100003397,CID000003397,C0009806,PT,C0009806,Constipation,4.1
CID100003397,CID000003397,C0010692,PT,C0010692,Cystitis,4.1
CID100003397,CID000003397,C0010692,PT,C0403632,Cystitis noninfective,4.1
CID100003397,CID000003397,C0003123,PT,C0232462,Decreased appetite,4.1
CID100003397,CID000003397,C0015230,PT,C0011603,Dermatitis,4.1
CID100003397,CID000003397,C0235818,PT,C0085932,Dermatitis bullous,4.1
CID100003397,CID000003397,C0011849,PT,C0011849,Diabetes mellitus,4.1
CID100003397,CID000003397,C0011991,PT,C0011991,Diarrhoea,4.1
CID100003397,CID000003397,C0231218,PT,C0234215,Discomfort,4.1
CID100003397,CID000003397,C0011124,PT,C0855242,Disturbance in sexual arousal,4.1
CID100003397,CID000003397,C0012833,PT,C0012833,Dizziness,4.1
CID100003397,CID000003397,C0013491,PT,C0013491,Ecchymosis,4.1
CID100003397,CID000003397,C0242350,PT,C0242350,Erectile dysfunction,4.1
CID100003397,CID000003397,C0041834,PT,C0041834,Erythema,4.1
CID100003397,CID000003397,C0015672,PT,C0015672,Fatigue,4.1
CID100003397,CID000003397,C0009676,PT,C1443060,Feeling abnormal,4.1
CID100003397,CID000003397,C0235660,PT,C0235660,Galactorrhoea,4.1
CID100003397,CID000003397,C0018418,PT,C0018418,Gynaecomastia,4.1
CID100003397,CID000003397,C0018965,PT,C0018965,Haematuria,4.1
CID100003397,CID000003397,C0002878,PT,C0002878,Haemolytic anaemia,4.1
CID100003397,CID000003397,C0018681,PT,C0018681,Headache,4.1
CID100003397,CID000003397,C0019151,PT,C0019151,Hepatic encephalopathy,4.1
CID100003397,CID000003397,C0151798,PT,C0151798,Hepatic necrosis,4.1
CID100003397,CID000003397,C0019158,PT,C0019158,Hepatitis,4.1
CID100003397,CID000003397,C0019360,PT,C0019360,Herpes zoster,4.1
CID100003397,CID000003397,C0600142,PT,C0600142,Hot flush,4.1
CID100003397,CID000003397,C0020456,PT,C0020456,Hyperglycaemia,4.1
CID100003397,CID000003397,C0020538,PT,C0020538,Hypertension,4.1
CID100003397,CID000003397,C0231218,PT,C2047937,Ill-defined disorder,4.1
CID100003397,CID000003397,C0232461,PT,C0232461,Increased appetite,4.1
CID100003397,CID000003397,C0521498,PT,C0521498,Injection site irritation,4.1
CID100003397,CID000003397,C0917801,PT,C0917801,Insomnia,4.1
CID100003397,CID000003397,C0206062,PT,C0206062,Interstitial lung disease,4.1
CID100003397,CID000003397,C0022346,PT,C0022346,Jaundice,4.1
CID100003397,CID000003397,C0022354,PT,C0022354,Jaundice cholestatic,4.1
CID100003397,CID000003397,C0438215,PT,C0438215,Laboratory test abnormal,4.1
CID100003397,CID000003397,C0023530,PT,C0023530,Leukopenia,4.1
CID100003397,CID000003397,C0011124,PT,C0011124,Libido decreased,4.1
CID100003397,CID000003397,C0160390,PT,C0160390,Liver injury,4.1
CID100003397,CID000003397,C2981158,PT,C2981158,Loss of libido,4.1
CID100003397,CID000003397,C0231218,PT,C0231218,Malaise,4.1
CID100003397,CID000003397,C0600142,PT,C0236075,Menopausal symptoms,4.1
CID100003397,CID000003397,C0027627,PT,C0027627,Metastasis,4.1
CID100003397,CID000003397,C1384494,PT,C2939419,Metastatic neoplasm,4.1
CID100003397,CID000003397,C0025637,PT,C0025637,Methaemoglobinaemia,4.1
CID100003397,CID000003397,C0027497,PT,C0027497,Nausea,4.1
CID100003397,CID000003397,C0027651,PT,C0027651,Neoplasm,4.1
CID100003397,CID000003397,C0007097,PT,C0006826,Neoplasm malignant,4.1
CID100003397,CID000003397,C0027769,PT,C0027769,Nervousness,4.1
CID100003397,CID000003397,C0028259,PT,C0028259,Nodule,4.1
CID100003397,CID000003397,C0013604,PT,C0013604,Oedema,4.1
CID100003397,CID000003397,C0085649,PT,C0085649,Oedema peripheral,4.1
CID100003397,CID000003397,C0162830,PT,C0162830,Photosensitivity reaction,4.1
CID100003397,CID000003397,C0033246,PT,C0033246,Proctitis,4.1
CID100003397,CID000003397,C0033774,PT,C0033774,Pruritus,4.1
CID100003397,CID000003397,C0034065,PT,C0034065,Pulmonary embolism,4.1
CID100003397,CID000003397,C0015230,PT,C0015230,Rash,4.1
CID100003397,CID000003397,C0267596,PT,C0267596,Rectal haemorrhage,4.1
CID100003397,CID000003397,C0178298,PT,C0037274,Skin disorder,4.1
CID100003397,CID000003397,C0013144,PT,C2830004,Somnolence,4.1
CID100003397,CID000003397,C0038732,PT,C0038732,Sulphaemoglobinaemia,4.1
CID100003397,CID000003397,C0027769,PT,C0233494,Tension,4.1
CID100003397,CID000003397,C0040034,PT,C0040034,Thrombocytopenia,4.1
CID100003397,CID000003397,C0151626,PT,C0014518,Toxic epidermal necrolysis,4.1
CID100003397,CID000003397,C0438717,PT,C0438717,Transaminases increased,4.1
CID100003397,CID000003397,C0160390,PT,C2242588,Traumatic liver injury,4.1
CID100003397,CID000003397,C0041582,PT,C0041582,Ulcer,4.1
CID100003397,CID000003397,C0042963,PT,C0042963,Vomiting,4.1
CID100003399,CID000444036,C0232487,PT,C0232487,Abdominal discomfort,4.1
CID100003399,CID000444036,C0000731,PT,C0000731,Abdominal distension,4.1
CID100003399,CID000444036,C0000737,PT,C0000737,Abdominal pain,4.1
CID100003399,CID000444036,C2364111,PT,C2364111,Ageusia,4.1
CID100003399,CID000444036,C0424295,PT,C0085631,Agitation,4.1
CID100003399,CID000444036,C0002792,PT,C0002792,Anaphylactic shock,4.1
CID100003399,CID000444036,C0340865,PT,C0340865,Anaphylactoid reaction,4.1
CID100003399,CID000444036,C0002994,PT,C0002994,Angioedema,4.1
CID100003399,CID000444036,C0003467,PT,C0003467,Anxiety,4.1
CID100003399,CID000444036,C0004096,PT,C0004096,Asthma,4.1
CID100003399,CID000444036,C0005758,PT,C0005758,Blister,4.1
CID100003399,CID000444036,C0015967,PT,C0015967,Body temperature increased,4.1
CID100003399,CID000444036,C0006277,PT,C0006277,Bronchitis,4.1
CID100003399,CID000444036,C0006266,PT,C0006266,Bronchospasm,4.1
CID100003399,CID000444036,C0236072,PT,C0236072,Bronchospasm paradoxical,4.1
CID100003399,CID000444036,C0006840,PT,C0006840,Candida infection,4.1
CID100003399,CID000444036,C0086543,PT,C0086543,Cataract,4.1
CID100003399,CID000444036,C0008031,PT,C0008031,Chest pain,4.1
CID100003399,CID000444036,C0009763,PT,C0009763,Conjunctivitis,4.1
CID100003399,CID000444036,C0009938,PT,C0009938,Contusion,4.1
CID100003399,CID000444036,C0010200,PT,C0010200,Cough,4.1
CID100003399,CID000444036,C0010481,PT,C0010481,Cushing's syndrome,4.1
CID100003399,CID000444036,C0015230,PT,C0011603,Dermatitis,4.1
CID100003399,CID000444036,C0175167,PT,C0234894,Dermatitis acneiform,4.1
CID100003399,CID000444036,C0011615,PT,C0011615,Dermatitis atopic,4.1
CID100003399,CID000444036,C0005758,PT,C0085932,Dermatitis bullous,4.1
CID100003399,CID000444036,C0162820,PT,C0011616,Dermatitis contact,4.1
CID100003399,CID000444036,C0011849,PT,C0011849,Diabetes mellitus,4.1
CID100003399,CID000444036,C0011991,PT,C0011991,Diarrhoea,4.1
CID100003399,CID000444036,C0231218,PT,C0234215,Discomfort,4.1
CID100003399,CID000444036,C0012833,PT,C0012833,Dizziness,4.1
CID100003399,CID000444036,C0043352,PT,C0043352,Dry mouth,4.1
CID100003399,CID000444036,C0235234,PT,C0235234,Dry throat,4.1
CID100003399,CID000444036,C0019825,PT,C1527344,Dysphonia,4.1
CID100003399,CID000444036,C0013404,PT,C0013404,Dyspnoea,4.1
CID100003399,CID000444036,C0013595,PT,C0013595,Eczema,4.1
CID100003399,CID000444036,C1322253,PT,C1322253,Eczema infected,4.1
CID100003399,CID000444036,C0014130,PT,C0014130,Endocrine disorder,4.1
CID100003399,CID000444036,C0014591,PT,C0014591,Epistaxis,4.1
CID100003399,CID000444036,C0041834,PT,C0041834,Erythema,4.1
CID100003399,CID000444036,C0015256,PT,C0015256,Excoriation,4.1
CID100003399,CID000444036,C0015397,PT,C0015397,Eye disorder,4.1
CID100003399,CID000444036,C0235266,PT,C0235266,Eye irritation,4.1
CID100003399,CID000444036,C0560024,PT,C0162285,Eyelid oedema,4.1
CID100003399,CID000444036,C0542571,PT,C0542571,Face oedema,4.1
CID100003399,CID000444036,C0231218,PT,C1443060,Feeling abnormal,4.1
CID100003399,CID000444036,C0016436,PT,C0016436,Folliculitis,4.1
CID100003399,CID000444036,C0016658,PT,C0016658,Fracture,4.1
CID100003399,CID000444036,C0000737,PT,C0687713,Gastrointestinal pain,4.1
CID100003399,CID000444036,C0017601,PT,C0017601,Glaucoma,4.1
CID100003399,CID000444036,C0151686,PT,C0151686,Growth retardation,4.1
CID100003399,CID000444036,C0018681,PT,C0018681,Headache,4.1
CID100003399,CID000444036,C0019348,PT,C0019348,Herpes simplex,4.1
CID100003399,CID000444036,C0001622,PT,C0001622,Hyperadrenocorticism,4.1
CID100003399,CID000444036,C0020456,PT,C0020456,Hyperglycaemia,4.1
CID100003399,CID000444036,C0424295,PT,C0424295,Hyperkinesia,4.1
CID100003399,CID000444036,C0020517,PT,C0020517,Hypersensitivity,4.1
CID100003399,CID000444036,C0020538,PT,C0020538,Hypertension,4.1
CID100003399,CID000444036,C0020555,PT,C0020555,Hypertrichosis,4.1
CID100003399,CID000444036,C0587054,PT,C0020580,Hypoaesthesia,4.1
CID100003399,CID000444036,C0151934,PT,C0151934,Hypogeusia,4.1
CID100003399,CID000444036,C0231218,PT,C2047937,Ill-defined disorder,4.1
CID100003399,CID000444036,C0021053,PT,C0021053,Immune system disorder,4.1
CID100003399,CID000444036,C0021099,PT,C0021099,Impetigo,4.1
CID100003399,CID000444036,C0009450,PT,C0009450,Infection,4.1
CID100003399,CID000444036,C0851341,PT,C1384353,Infestation,4.1
CID100003399,CID000444036,C0392171,PT,C0521839,Influenza like illness,4.1
CID100003399,CID000444036,C0234708,PT,C0234708,Intraocular pressure increased,4.1
CID100003399,CID000444036,C0022107,PT,C0022107,Irritability,4.1
CID100003399,CID000444036,C0423153,PT,C0152227,Lacrimation increased,4.1
CID100003399,CID000444036,C0162835,PT,C0162835,Leukoderma,4.1
CID100003399,CID000444036,C0149725,PT,C0149725,Lower respiratory tract infection,4.1
CID100003399,CID000444036,C0231218,PT,C0231218,Malaise,4.1
CID100003399,CID000444036,C0162429,PT,C0162429,Malnutrition,4.1
CID100003399,CID000444036,C0025061,PT,C0025061,Mediastinal disorder,4.1
CID100003399,CID000444036,C0025320,PT,C0025320,Menopause,4.1
CID100003399,CID000444036,C0004936,PT,C0004936,Mental disorder,4.1
CID100003399,CID000444036,C0026113,PT,C0026113,Miliaria,4.1
CID100003399,CID000444036,C0016658,PT,C0016655,Multiple fractures,4.1
CID100003399,CID000444036,C0027424,PT,C0027424,Nasal congestion,4.1
CID100003399,CID000444036,C0240557,PT,C0858259,Nasal discomfort,4.1
CID100003399,CID000444036,C0231919,PT,C0231919,Nasal dryness,4.1
CID100003399,CID000444036,C0235761,PT,C0235761,Nasal septum perforation,4.1
CID100003399,CID000444036,C0264267,PT,C0264267,Nasal ulcer,4.1
CID100003399,CID000444036,C1260880,PT,C0027441,Nasopharyngitis,4.1
CID100003399,CID000444036,C0027497,PT,C0027497,Nausea,4.1
CID100003399,CID000444036,C0027765,PT,C0027765,Nervous system disorder,4.1
CID100003399,CID000444036,C0013604,PT,C0013604,Oedema,4.1
CID100003399,CID000444036,C0006849,PT,C0006849,Oral candidiasis,4.1
CID100003399,CID000444036,C0242429,PT,C2363730,Oropharyngeal discomfort,4.1
CID100003399,CID000444036,C0242429,PT,C2363731,Oropharyngeal pain,4.1
CID100003399,CID000444036,C0853908,PT,C0853908,Oropharyngeal swelling,4.1
CID100003399,CID000444036,C0029453,PT,C0029453,Osteopenia,4.1
CID100003399,CID000444036,C0029456,PT,C0029456,Osteoporosis,4.1
CID100003399,CID000444036,C0030193,PT,C0030193,Pain,4.1
CID100003399,CID000444036,C0031350,PT,C0031350,Pharyngitis,4.1
CID100003399,CID000444036,C0033774,PT,C0033774,Pruritus,4.1
CID100003399,CID000444036,C0406317,PT,C0033860,Psoriasis,4.1
CID100003399,CID000444036,C0152081,PT,C0152081,Pustular psoriasis,4.1
CID100003399,CID000444036,C0015230,PT,C0015230,Rash,4.1
CID100003399,CID000444036,C0234913,PT,C0234913,Rash erythematous,4.1
CID100003399,CID000444036,C0859871,PT,C0948070,Rhinalgia,4.1
CID100003399,CID000444036,C2607914,PT,C2607914,Rhinitis allergic,4.1
CID100003399,CID000444036,C0035457,PT,C0848309,Rhinitis perennial,4.1
CID100003399,CID000444036,C1260880,PT,C1260880,Rhinorrhoea,4.1
CID100003399,CID000444036,C0205204,PT,C0205204,Scab,4.1
CID100003399,CID000444036,C0271738,PT,C0271738,Secondary adrenocortical insufficiency,4.1
CID100003399,CID000444036,C0037195,PT,C0037195,Sinus headache,4.1
CID100003399,CID000444036,C0037199,PT,C0037199,Sinusitis,4.1
CID100003399,CID000444036,C0151514,PT,C0151514,Skin atrophy,4.1
CID100003399,CID000444036,C0178298,PT,C0037274,Skin disorder,4.1
CID100003399,CID000444036,C0037278,PT,C0037278,Skin infection,4.1
CID100003399,CID000444036,C0152030,PT,C0152030,Skin irritation,4.1
CID100003399,CID000444036,C0043037,PT,C0347390,Skin papilloma,4.1
CID100003399,CID000444036,C0152459,PT,C0152459,Skin striae,4.1
CID100003399,CID000444036,C0851578,PT,C0851578,Sleep disorder,4.1
CID100003399,CID000444036,C0037383,PT,C0037383,Sneezing,4.1
CID100003399,CID000444036,C0039446,PT,C0039446,Telangiectasia,4.1
CID100003399,CID000444036,C0700184,PT,C0700184,Throat irritation,4.1
CID100003399,CID000444036,C0041912,PT,C0041912,Upper respiratory tract infection,4.1
CID100003399,CID000444036,C0042109,PT,C0042109,Urticaria,4.1
CID100003399,CID000444036,C0042769,PT,C0042769,Viral infection,4.1
CID100003399,CID000444036,C0344232,PT,C0344232,Vision blurred,4.1
CID100003399,CID000444036,C0042963,PT,C0042963,Vomiting,4.1
CID100003399,CID000444036,C0043144,PT,C0043144,Wheezing,4.1
CID100003403,CID000446155,C0000737,PT,C0000737,Abdominal pain,4.1
CID100003403,CID000446155,C0232492,PT,C0232492,Abdominal pain upper,4.1
CID100003403,CID000446155,C0002170,PT,C0002170,Alopecia,4.1
CID100003403,CID000446155,C0002622,PT,C0002622,Amnesia,4.1
CID100003403,CID000446155,C0002792,PT,C0002792,Anaphylactic shock,4.1
CID100003403,CID000446155,C0002994,PT,C0002994,Angioedema,4.1
CID100003403,CID000446155,C0042373,PT,C0042373,Angiopathy,4.1
CID100003403,CID000446155,C0151480,PT,C0151480,Antinuclear antibody positive,4.1
CID100003403,CID000446155,C0003467,PT,C0003467,Anxiety,4.1
CID100003403,CID000446155,C0003811,PT,C0003811,Arrhythmia,4.1
CID100003403,CID000446155,C0003862,PT,C0003862,Arthralgia,4.1
CID100003403,CID000446155,C0003864,PT,C0003864,Arthritis,4.1
CID100003403,CID000446155,C0022408,PT,C0022408,Arthropathy,4.1
CID100003403,CID000446155,C0004093,PT,C0004093,Asthenia,4.1
CID100003403,CID000446155,C0004238,PT,C0004238,Atrial fibrillation,4.1
CID100003403,CID000446155,C0004604,PT,C0004604,Back pain,4.1
CID100003403,CID000446155,C0853034,PT,C0853034,Blood creatine phosphokinase increased,4.1
CID100003403,CID000446155,C0015967,PT,C0015967,Body temperature increased,4.1
CID100003403,CID000446155,C0006145,PT,C0006145,Breast disorder,4.1
CID100003403,CID000446155,C0006277,PT,C0006277,Bronchitis,4.1
CID100003403,CID000446155,C0018799,PT,C0018799,Cardiac disorder,4.1
CID100003403,CID000446155,C0086543,PT,C0086543,Cataract,4.1
CID100003403,CID000446155,C0008031,PT,C0008031,Chest pain,4.1
CID100003403,CID000446155,C0085593,PT,C0085593,Chills,4.1
CID100003403,CID000446155,C0338656,PT,C0009241,Cognitive disorder,4.1
