stitch_flat_id,stitch_stereo_id,label_umls_id,placebo,frequency_description,frequency_lower,frequency_upper,meddra_concept_type,meddra_umls_id,side_effect_name,is_placebo,sider_version
CID100065856,CID000065856,C0013378,,1.59%,0.0159,0.0159,PT,C0013378,Dysgeusia,FALSE,4.1
CID100065856,CID000065856,C0013378,placebo,0.56%,0.0056,0.0056,PT,C0013378,Dysgeusia,TRUE,4.1
CID100065856,CID000065856,C0013395,,2.77%,0.0277,0.0277,PT,C0013395,Dyspepsia,FALSE,4.1
CID100065856,CID000065856,C0013395,placebo,1.83%,0.0183,0.0183,PT,C0013395,Dyspepsia,TRUE,4.1
CID100065856,CID000065856,C0013428,,4.16%,0.0416,0.0416,PT,C0013428,Dysuria,FALSE,4.1
CID100065856,CID000065856,C0013428,placebo,0.32%,0.0032,0.0032,PT,C0013428,Dysuria,TRUE,4.1
CID100065856,CID000065856,C0235969,,2.22%,0.0222,0.0222,PT,C0235969,Ejaculation disorder,FALSE,4.1
CID100065856,CID000065856,C0235969,placebo,0.08%,8e-4,8e-4,PT,C0235969,Ejaculation disorder,TRUE,4.1
CID100065856,CID000065856,C0242350,,3.33%,0.0333,0.0333,PT,C0242350,Erectile dysfunction,FALSE,4.1
CID100065856,CID000065856,C0242350,placebo,0.4%,0.004,0.004,PT,C0242350,Erectile dysfunction,TRUE,4.1
CID100065856,CID000065856,C0015397,,3.53%,0.0353,0.0353,PT,C0015397,Eye disorder,FALSE,4.1
CID100065856,CID000065856,C0015397,,postmarketing,0,0.001,PT,C0015397,Eye disorder,FALSE,4.1
CID100065856,CID000065856,C0015397,placebo,1.67%,0.0167,0.0167,PT,C0015397,Eye disorder,TRUE,4.1
CID100065856,CID000065856,C0017178,,46.1%,0.4608,0.4608,PT,C0017178,Gastrointestinal disorder,FALSE,4.1
CID100065856,CID000065856,C0017178,,postmarketing,0,0.001,PT,C0017178,Gastrointestinal disorder,FALSE,4.1
CID100065856,CID000065856,C0017178,placebo,25.6%,0.2558,0.2558,PT,C0017178,Gastrointestinal disorder,TRUE,4.1
CID100065856,CID000065856,C0000737,,1.87%,0.0187,0.0187,PT,C0687713,Gastrointestinal pain,FALSE,4.1
CID100065856,CID000065856,C0000737,placebo,2.23%,0.0223,0.0223,PT,C0687713,Gastrointestinal pain,TRUE,4.1
CID100065856,CID000065856,C0018524,,postmarketing,0,0.001,PT,C0018524,Hallucination,FALSE,4.1
CID100065856,CID000065856,C0018681,,14.8%,0.1483,0.1483,PT,C0018681,Headache,FALSE,4.1
CID100065856,CID000065856,C0018681,placebo,13.5%,0.1347,0.1347,PT,C0018681,Headache,TRUE,4.1
CID100065856,CID000065856,C0020458,,12.1%,0.1206,0.1206,PT,C0020458,Hyperhidrosis,FALSE,4.1
CID100065856,CID000065856,C0020458,placebo,2.55%,0.0255,0.0255,PT,C0020458,Hyperhidrosis,TRUE,4.1
CID100065856,CID000065856,C0020538,,1.18%,0.0118,0.0118,PT,C0020538,Hypertension,FALSE,4.1
CID100065856,CID000065856,C0020538,,postmarketing,0,0.001,PT,C0020538,Hypertension,FALSE,4.1
CID100065856,CID000065856,C0020538,placebo,0.64%,0.0064,0.0064,PT,C0020538,Hypertension,TRUE,4.1
CID100065856,CID000065856,C0020625,,postmarketing,0,0.001,PT,C0020625,Hyponatraemia,FALSE,4.1
CID100065856,CID000065856,C0020649,,1.04%,0.0104,0.0104,PT,C0020649,Hypotension,FALSE,4.1
CID100065856,CID000065856,C0020649,placebo,0.4%,0.004,0.004,PT,C0020649,Hypotension,TRUE,4.1
CID100065856,CID000065856,C0917801,,20.8%,0.2079,0.2079,PT,C0917801,Insomnia,FALSE,4.1
CID100065856,CID000065856,C0917801,placebo,7.01%,0.0701,0.0701,PT,C0917801,Insomnia,TRUE,4.1
CID100065856,CID000065856,C0022107,,postmarketing,0,0.001,PT,C0022107,Irritability,FALSE,4.1
CID100065856,CID000065856,C0011124,,1.25%,0.0125,0.0125,PT,C0011124,Libido decreased,FALSE,4.1
CID100065856,CID000065856,C0011124,placebo,0.96%,0.0096,0.0096,PT,C0011124,Libido decreased,TRUE,4.1
CID100065856,CID000065856,C0162429,,6.51%,0.0651,0.0651,PT,C0162429,Malnutrition,FALSE,4.1
CID100065856,CID000065856,C0162429,,postmarketing,0,0.001,PT,C0162429,Malnutrition,FALSE,4.1
CID100065856,CID000065856,C0162429,placebo,2.15%,0.0215,0.0215,PT,C0162429,Malnutrition,TRUE,4.1
CID100065856,CID000065856,C0004936,,29%,0.2897,0.2897,PT,C0004936,Mental disorder,FALSE,4.1
CID100065856,CID000065856,C0004936,,postmarketing,0,0.001,PT,C0004936,Mental disorder,FALSE,4.1
CID100065856,CID000065856,C0004936,placebo,14%,0.1402,0.1402,PT,C0004936,Mental disorder,TRUE,4.1
CID100065856,CID000065856,C0027497,,10.7%,0.1074,0.1074,PT,C0027497,Nausea,FALSE,4.1
CID100065856,CID000065856,C0027497,,postmarketing,0,0.001,PT,C0027497,Nausea,FALSE,4.1
CID100065856,CID000065856,C0027497,placebo,7.33%,0.0733,0.0733,PT,C0027497,Nausea,TRUE,4.1
CID100065856,CID000065856,C0027765,,29.5%,0.2952,0.2952,PT,C0027765,Nervous system disorder,FALSE,4.1
CID100065856,CID000065856,C0027765,,postmarketing,0,0.001,PT,C0027765,Nervous system disorder,FALSE,4.1
CID100065856,CID000065856,C0027765,placebo,23.1%,0.2311,0.2311,PT,C0027765,Nervous system disorder,TRUE,4.1
CID100065856,CID000065856,C0027769,,3.95%,0.0395,0.0395,PT,C0027769,Nervousness,FALSE,4.1
CID100065856,CID000065856,C0027769,placebo,2.15%,0.0215,0.0215,PT,C0027769,Nervousness,TRUE,4.1
CID100065856,CID000065856,C0030252,,3.47%,0.0347,0.0347,PT,C0030252,Palpitations,FALSE,4.1
CID100065856,CID000065856,C0030252,placebo,1.35%,0.0135,0.0135,PT,C0030252,Palpitations,TRUE,4.1
CID100065856,CID000065856,C0030554,,3.4%,0.034,0.034,PT,C0030554,Paraesthesia,FALSE,4.1
CID100065856,CID000065856,C0030554,,postmarketing,0,0.001,PT,C0030554,Paraesthesia,FALSE,4.1
CID100065856,CID000065856,C0030554,placebo,1.27%,0.0127,0.0127,PT,C0030554,Paraesthesia,TRUE,4.1
CID100065856,CID000065856,C0277925,,postmarketing,0,0.001,PT,C0277925,Peripheral coldness,FALSE,4.1
CID100065856,CID000065856,C0042023,,1.18%,0.0118,0.0118,PT,C0042023,Pollakiuria,FALSE,4.1
CID100065856,CID000065856,C0042023,placebo,0.96%,0.0096,0.0096,PT,C0042023,Pollakiuria,TRUE,4.1
CID100065856,CID000065856,C0015230,,1.18%,0.0118,0.0118,PT,C0015230,Rash,FALSE,4.1
CID100065856,CID000065856,C0015230,placebo,0.64%,0.0064,0.0064,PT,C0015230,Rash,TRUE,4.1
CID100065856,CID000065856,C0178298,,14.3%,0.1428,0.1428,PT,C0037274,Skin disorder,FALSE,4.1
CID100065856,CID000065856,C0178298,placebo,4.38%,0.0438,0.0438,PT,C0037274,Skin disorder,TRUE,4.1
CID100065856,CID000065856,C2830004,,3.67%,0.0367,0.0367,PT,C2830004,Somnolence,FALSE,4.1
CID100065856,CID000065856,C2830004,placebo,4.38%,0.0438,0.0438,PT,C2830004,Somnolence,TRUE,4.1
CID100065856,CID000065856,C0039231,,3.88%,0.0388,0.0388,PT,C0039231,Tachycardia,FALSE,4.1
CID100065856,CID000065856,C0039231,placebo,0.4%,0.004,0.004,PT,C0039231,Tachycardia,TRUE,4.1
CID100065856,CID000065856,C0027769,,3.95%,0.0395,0.0395,PT,C0233494,Tension,FALSE,4.1
CID100065856,CID000065856,C0027769,placebo,2.15%,0.0215,0.0215,PT,C0233494,Tension,TRUE,4.1
CID100065856,CID000065856,C0039591,,postmarketing,0,0.001,PT,C0039591,Testicular pain,FALSE,4.1
CID100065856,CID000065856,C0040822,,1.87%,0.0187,0.0187,PT,C0040822,Tremor,FALSE,4.1
CID100065856,CID000065856,C0040822,placebo,0.96%,0.0096,0.0096,PT,C0040822,Tremor,TRUE,4.1
CID100065856,CID000065856,C0042075,,7.83%,0.0783,0.0783,PT,C0041969,Urethral disorder,FALSE,4.1
CID100065856,CID000065856,C0042075,placebo,1.99%,0.0199,0.0199,PT,C0041969,Urethral disorder,TRUE,4.1
CID100065856,CID000065856,C0080274,,2.56%,0.0256,0.0256,PT,C0080274,Urinary retention,FALSE,4.1
CID100065856,CID000065856,C0080274,placebo,0.32%,0.0032,0.0032,PT,C0080274,Urinary retention,TRUE,4.1
CID100065856,CID000065856,C0042075,,7.83%,0.0783,0.0783,PT,C0042075,Urinary tract disorder,FALSE,4.1
CID100065856,CID000065856,C0042075,placebo,1.99%,0.0199,0.0199,PT,C0042075,Urinary tract disorder,TRUE,4.1
CID100065856,CID000065856,C0042963,,1.94%,0.0194,0.0194,PT,C0042963,Vomiting,FALSE,4.1
CID100065856,CID000065856,C0042963,,postmarketing,0,0.001,PT,C0042963,Vomiting,FALSE,4.1
CID100065856,CID000065856,C0042963,placebo,1.27%,0.0127,0.0127,PT,C0042963,Vomiting,TRUE,4.1
CID100065856,CID000065856,C0043096,,1.11%,0.0111,0.0111,PT,C0043096,Weight decreased,FALSE,4.1
CID100065856,CID000065856,C0043096,placebo,0.56%,0.0056,0.0056,PT,C0043096,Weight decreased,TRUE,4.1
CID100065863,CID000065863,C0041834,,postmarketing,0,0.001,PT,C0041834,Erythema,FALSE,4.1
CID100065863,CID000065863,C0033774,,postmarketing,0,0.001,PT,C0033774,Pruritus,FALSE,4.1
CID100065863,CID000065863,C0237849,,postmarketing,0,0.001,PT,C0237849,Skin exfoliation,FALSE,4.1
CID100065863,CID000065863,C0162834,,postmarketing,0,0.001,PT,C0162834,Skin hyperpigmentation,FALSE,4.1
CID100065866,CID000065866,C0002871,,uncommon,0.001,0.01,PT,C0002871,Anaemia,FALSE,4.1
CID100065866,CID000065866,C0002962,,rare,0,0.001,PT,C0002962,Angina pectoris,FALSE,4.1
CID100065866,CID000065866,C0042373,,very common,0.1,1,PT,C0042373,Angiopathy,FALSE,4.1
CID100065866,CID000065866,C0038363,,rare,0,0.001,PT,C0038363,Aphthous stomatitis,FALSE,4.1
CID100065866,CID000065866,C0004093,,rare,0,0.001,PT,C0004093,Asthenia,FALSE,4.1
CID100065866,CID000065866,C0004093,,very common,0.1,1,PT,C0004093,Asthenia,FALSE,4.1
CID100065866,CID000065866,C0015672,,common,0.01,1,PT,C0004093,Asthenia,FALSE,4.1
CID100065866,CID000065866,C0151539,,uncommon,0.001,0.01,PT,C0151539,Blood urea increased,FALSE,4.1
CID100065866,CID000065866,C0009676,,uncommon,0.001,0.01,PT,C0009676,Confusional state,FALSE,4.1
CID100065866,CID000065866,C0010200,,very common,0.1,1,PT,C0010200,Cough,FALSE,4.1
CID100065866,CID000065866,C0015230,,common,0.01,1,PT,C0011603,Dermatitis,FALSE,4.1
CID100065866,CID000065866,C0015230,,rare,0,0.001,PT,C0011603,Dermatitis,FALSE,4.1
CID100065866,CID000065866,C0241863,,uncommon,0.001,0.01,PT,C0011849,Diabetes mellitus,FALSE,4.1
CID100065866,CID000065866,C0011991,,common,0.01,1,PT,C0011991,Diarrhoea,FALSE,4.1
CID100065866,CID000065866,C0012833,,0%,0,0,PT,C0012833,Dizziness,FALSE,4.1
CID100065866,CID000065866,C0012833,,1%,0.01,0.01,PT,C0012833,Dizziness,FALSE,4.1
CID100065866,CID000065866,C0012833,,very common,0.1,1,PT,C0012833,Dizziness,FALSE,4.1
CID100065866,CID000065866,C0012833,placebo,0.6%,0.006,0.006,PT,C0012833,Dizziness,TRUE,4.1
CID100065866,CID000065866,C0013404,,common,0.01,1,PT,C0013404,Dyspnoea,FALSE,4.1
CID100065866,CID000065866,C0242350,,uncommon,0.001,0.01,PT,C0242350,Erectile dysfunction,FALSE,4.1
CID100065866,CID000065866,C0014742,,rare,0,0.001,PT,C0014742,Erythema multiforme,FALSE,4.1
CID100065866,CID000065866,C0015672,,common,0.01,1,PT,C0015672,Fatigue,FALSE,4.1
CID100065866,CID000065866,C0009676,,uncommon,0.001,0.01,PT,C1443060,Feeling abnormal,FALSE,4.1
CID100065866,CID000065866,C0016382,,2.2%,0.022,0.022,PT,C0016382,Flushing,FALSE,4.1
CID100065866,CID000065866,C0016382,,2.6%,0.026,0.026,PT,C0016382,Flushing,FALSE,4.1
CID100065866,CID000065866,C0016382,,uncommon,0.001,0.01,PT,C0016382,Flushing,FALSE,4.1
CID100065866,CID000065866,C0016382,placebo,1.6%,0.016,0.016,PT,C0016382,Flushing,TRUE,4.1
CID100065866,CID000065866,C0023895,,0%,0,0,PT,C0239571,Foetor hepaticus,FALSE,4.1
CID100065866,CID000065866,C0023895,,1.1%,0.011,0.011,PT,C0239571,Foetor hepaticus,FALSE,4.1
CID100065866,CID000065866,C0023895,placebo,0.3%,0.003,0.003,PT,C0239571,Foetor hepaticus,TRUE,4.1
CID100065866,CID000065866,C0151662,,0%,0,0,PT,C0151662,Gamma-glutamyltransferase increased,FALSE,4.1
CID100065866,CID000065866,C0151662,,1.1%,0.011,0.011,PT,C0151662,Gamma-glutamyltransferase increased,FALSE,4.1
CID100065866,CID000065866,C0151662,placebo,0.3%,0.003,0.003,PT,C0151662,Gamma-glutamyltransferase increased,TRUE,4.1
CID100065866,CID000065866,C0017675,,rare,0,0.001,PT,C0017675,Glossitis,FALSE,4.1
CID100065866,CID000065866,C0018418,,rare,0,0.001,PT,C0018418,Gynaecomastia,FALSE,4.1
CID100065866,CID000065866,C0018681,,4.3%,0.043,0.043,PT,C0018681,Headache,FALSE,4.1
CID100065866,CID000065866,C0018681,,4.4%,0.044,0.044,PT,C0018681,Headache,FALSE,4.1
CID100065866,CID000065866,C0018681,,common,0.01,1,PT,C0018681,Headache,FALSE,4.1
CID100065866,CID000065866,C0018681,,uncommon,0.001,0.01,PT,C0018681,Headache,FALSE,4.1
CID100065866,CID000065866,C0018681,placebo,2.5%,0.025,0.025,PT,C0018681,Headache,TRUE,4.1
CID100065866,CID000065866,C0085605,,rare,0,0.001,PT,C0085605,Hepatic failure,FALSE,4.1
CID100065866,CID000065866,C0023895,,0%,0,0,PT,C0151763,Hepatocellular injury,FALSE,4.1
CID100065866,CID000065866,C0023895,,1.1%,0.011,0.011,PT,C0151763,Hepatocellular injury,FALSE,4.1
CID100065866,CID000065866,C0023895,placebo,0.3%,0.003,0.003,PT,C0151763,Hepatocellular injury,TRUE,4.1
CID100065866,CID000065866,C0700590,,uncommon,0.001,0.01,PT,C0020458,Hyperhidrosis,FALSE,4.1
CID100065866,CID000065866,C0020461,,common,0.01,1,PT,C0020461,Hyperkalaemia,FALSE,4.1
CID100065866,CID000065866,C0020615,,uncommon,0.001,0.01,PT,C0020615,Hypoglycaemia,FALSE,4.1
CID100065866,CID000065866,C0020649,,common,0.01,1,PT,C0020649,Hypotension,FALSE,4.1
CID100065866,CID000065866,C1258215,,uncommon,0.001,0.01,PT,C1258215,Ileus,FALSE,4.1
CID100065866,CID000065866,C0023895,,0%,0,0,PT,C0023895,Liver disorder,FALSE,4.1
CID100065866,CID000065866,C0023895,,1.1%,0.011,0.011,PT,C0023895,Liver disorder,FALSE,4.1
CID100065866,CID000065866,C0023895,placebo,0.3%,0.003,0.003,PT,C0023895,Liver disorder,TRUE,4.1
CID100065866,CID000065866,C0235896,,rare,0,0.001,PT,C0235896,Lung infiltration,FALSE,4.1
CID100065866,CID000065866,C0025061,,rare,0,0.001,PT,C0025061,Mediastinal disorder,FALSE,4.1
CID100065866,CID000065866,C0026821,,uncommon,0.001,0.01,PT,C0037763,Muscle spasms,FALSE,4.1
CID100065866,CID000065866,C0231528,,rare,0,0.001,PT,C0948594,Musculoskeletal discomfort,FALSE,4.1
CID100065866,CID000065866,C0231528,,rare,0,0.001,PT,C0231528,Myalgia,FALSE,4.1
CID100065866,CID000065866,C1260880,,uncommon,0.001,0.01,PT,C0027441,Nasopharyngitis,FALSE,4.1
CID100065866,CID000065866,C0027497,,rare,0,0.001,PT,C0027497,Nausea,FALSE,4.1
CID100065866,CID000065866,C0027497,,very common,0.1,1,PT,C0027497,Nausea,FALSE,4.1
CID100065866,CID000065866,C0027947,,rare,0,0.001,PT,C0027947,Neutropenia,FALSE,4.1
CID100065866,CID000065866,C0085649,,1%,0.01,0.01,PT,C0085649,Oedema peripheral,FALSE,4.1
CID100065866,CID000065866,C0085649,,1.1%,0.011,0.011,PT,C0085649,Oedema peripheral,FALSE,4.1
CID100065866,CID000065866,C0085649,,uncommon,0.001,0.01,PT,C0085649,Oedema peripheral,FALSE,4.1
CID100065866,CID000065866,C0085649,placebo,0.9%,0.009,0.009,PT,C0085649,Oedema peripheral,TRUE,4.1
CID100065866,CID000065866,C0028961,,rare,0,0.001,PT,C0028961,Oliguria,FALSE,4.1
CID100065866,CID000065866,C0020651,,common,0.01,1,PT,C0020651,Orthostatic hypotension,FALSE,4.1
CID100065866,CID000065866,C0020651,,uncommon,0.001,0.01,PT,C0020651,Orthostatic hypotension,FALSE,4.1
CID100065866,CID000065866,C0030252,,1.1%,0.011,0.011,PT,C0030252,Palpitations,FALSE,4.1
CID100065866,CID000065866,C0030252,,1.5%,0.015,0.015,PT,C0030252,Palpitations,FALSE,4.1
CID100065866,CID000065866,C0030252,placebo,0.3%,0.003,0.003,PT,C0030252,Palpitations,TRUE,4.1
CID100065866,CID000065866,C0032617,,rare,0,0.001,PT,C0032617,Polyuria,FALSE,4.1
CID100065866,CID000065866,C0015230,,common,0.01,1,PT,C0015230,Rash,FALSE,4.1
CID100065866,CID000065866,C0015230,,rare,0,0.001,PT,C0015230,Rash,FALSE,4.1
CID100065866,CID000065866,C1260880,,uncommon,0.001,0.01,PT,C1260880,Rhinorrhoea,FALSE,4.1
CID100065866,CID000065866,C2830004,,rare,0,0.001,PT,C2830004,Somnolence,FALSE,4.1
CID100065866,CID000065866,C0038362,,rare,0,0.001,PT,C0038362,Stomatitis,FALSE,4.1
CID100065866,CID000065866,C0039231,,1.1%,0.011,0.011,PT,C0039231,Tachycardia,FALSE,4.1
CID100065866,CID000065866,C0039231,,1.5%,0.015,0.015,PT,C0039231,Tachycardia,FALSE,4.1
CID100065866,CID000065866,C0039231,,uncommon,0.001,0.01,PT,C0039231,Tachycardia,FALSE,4.1
CID100065866,CID000065866,C0039231,placebo,0.3%,0.003,0.003,PT,C0039231,Tachycardia,TRUE,4.1
CID100065866,CID000065866,C0042075,,uncommon,0.001,0.01,PT,C0041969,Urethral disorder,FALSE,4.1
CID100065866,CID000065866,C0042075,,uncommon,0.001,0.01,PT,C0042075,Urinary tract disorder,FALSE,4.1
CID100065866,CID000065866,C0032617,,rare,0,0.001,PT,C1167965,Urine output increased,FALSE,4.1
CID100065866,CID000065866,C0344232,,very common,0.1,1,PT,C0344232,Vision blurred,FALSE,4.1
CID100065999,CID000065999,C0235309,,rare,0,0.001,PT,C0232487,Abdominal discomfort,FALSE,4.1
CID100065999,CID000065999,C0000737,,common,0.01,1,PT,C0000737,Abdominal pain,FALSE,4.1
CID100065999,CID000065999,C0000737,,postmarketing,0,0.001,PT,C0000737,Abdominal pain,FALSE,4.1
CID100065999,CID000065999,C0000737,,rare,0,0.001,PT,C0000737,Abdominal pain,FALSE,4.1
CID100065999,CID000065999,C0000737,,uncommon,0.001,0.01,PT,C0000737,Abdominal pain,FALSE,4.1
CID100065999,CID000065999,C0027051,,postmarketing,0,0.001,PT,C0948089,Acute coronary syndrome,FALSE,4.1
CID100065999,CID000065999,C0002871,,postmarketing,0,0.001,PT,C0002871,Anaemia,FALSE,4.1
CID100065999,CID000065999,C0002871,,rare,0,0.001,PT,C0002871,Anaemia,FALSE,4.1
CID100065999,CID000065999,C0002871,,uncommon,0.001,0.01,PT,C0002871,Anaemia,FALSE,4.1
CID100065999,CID000065999,C0002792,,postmarketing,0,0.001,PT,C0002792,Anaphylactic shock,FALSE,4.1
CID100065999,CID000065999,C0002792,,rare,0,0.001,PT,C0002792,Anaphylactic shock,FALSE,4.1
CID100065999,CID000065999,C0002994,,postmarketing,0,0.001,PT,C0002994,Angioedema,FALSE,4.1
CID100065999,CID000065999,C0002994,,rare,0,0.001,PT,C0002994,Angioedema,FALSE,4.1
CID100065999,CID000065999,C0042373,,rare,0,0.001,PT,C0042373,Angiopathy,FALSE,4.1
CID100065999,CID000065999,C0042373,,uncommon,0.001,0.01,PT,C0042373,Angiopathy,FALSE,4.1
CID100065999,CID000065999,C0003467,,common,0.01,1,PT,C0003467,Anxiety,FALSE,4.1
CID100065999,CID000065999,C0003467,,rare,0,0.001,PT,C0003467,Anxiety,FALSE,4.1
CID100065999,CID000065999,C0003862,,common,0.01,1,PT,C0003862,Arthralgia,FALSE,4.1
CID100065999,CID000065999,C0003862,,rare,0,0.001,PT,C0003862,Arthralgia,FALSE,4.1
CID100065999,CID000065999,C0003864,,common,0.01,1,PT,C0003864,Arthritis,FALSE,4.1
CID100065999,CID000065999,C0022408,,common,0.01,1,PT,C0022408,Arthropathy,FALSE,4.1
CID100065999,CID000065999,C0004093,,postmarketing,0,0.001,PT,C0004093,Asthenia,FALSE,4.1
CID100065999,CID000065999,C0004093,,rare,0,0.001,PT,C0004093,Asthenia,FALSE,4.1
CID100065999,CID000065999,C0004093,,uncommon,0.001,0.01,PT,C0004093,Asthenia,FALSE,4.1
CID100065999,CID000065999,C0015672,,3.2%,0.032,0.032,PT,C0004093,Asthenia,FALSE,4.1
CID100065999,CID000065999,C0015672,,postmarketing,0,0.001,PT,C0004093,Asthenia,FALSE,4.1
CID100065999,CID000065999,C0015672,placebo,3.3%,0.033,0.033,PT,C0004093,Asthenia,TRUE,4.1
CID100065999,CID000065999,C0004238,,postmarketing,0,0.001,PT,C0004238,Atrial fibrillation,FALSE,4.1
CID100065999,CID000065999,C0004604,,2.7%,0.027,0.027,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,,3%,0.03,0.03,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,,common,0.01,1,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,,postmarketing,0,0.001,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,,rare,0,0.001,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,,uncommon,0.001,0.01,PT,C0004604,Back pain,FALSE,4.1
CID100065999,CID000065999,C0004604,placebo,0.9%,0.009,0.009,PT,C0004604,Back pain,TRUE,4.1
CID100065999,CID000065999,C0004604,placebo,1%,0.01,0.01,PT,C0004604,Back pain,TRUE,4.1
CID100065999,CID000065999,C0010692,,rare,0,0.001,PT,C0232849,Bladder pain,FALSE,4.1
CID100065999,CID000065999,C0010692,,uncommon,0.001,0.01,PT,C0232849,Bladder pain,FALSE,4.1
CID100065999,CID000065999,C0853034,,rare,0,0.001,PT,C0853034,Blood creatine phosphokinase increased,FALSE,4.1
CID100065999,CID000065999,C0235431,,rare,0,0.001,PT,C0235431,Blood creatinine increased,FALSE,4.1
CID100065999,CID000065999,C0235431,,uncommon,0.001,0.01,PT,C0235431,Blood creatinine increased,FALSE,4.1
CID100065999,CID000065999,C0497247,,postmarketing,0,0.001,PT,C0497247,Blood pressure increased,FALSE,4.1
CID100065999,CID000065999,C0235416,,rare,0,0.001,PT,C0235416,Blood uric acid increased,FALSE,4.1
CID100065999,CID000065999,C1868912,,postmarketing,0,0.001,PT,C0235416,Blood uric acid increased,FALSE,4.1
CID100065999,CID000065999,C0428977,,postmarketing,0,0.001,PT,C0428977,Bradycardia,FALSE,4.1
CID100065999,CID000065999,C0428977,,rare,0,0.001,PT,C0428977,Bradycardia,FALSE,4.1
CID100065999,CID000065999,C0428977,,uncommon,0.001,0.01,PT,C0428977,Bradycardia,FALSE,4.1
CID100065999,CID000065999,C0006277,,common,0.01,1,PT,C0006277,Bronchitis,FALSE,4.1
CID100065999,CID000065999,C0018799,,uncommon,0.001,0.01,PT,C0018799,Cardiac disorder,FALSE,4.1
CID100065999,CID000065999,C0018802,,postmarketing,0,0.001,PT,C0018802,Cardiac failure congestive,FALSE,4.1
CID100065999,CID000065999,C0008031,,1.3%,0.013,0.013,PT,C0008031,Chest pain,FALSE,4.1
CID100065999,CID000065999,C0008031,,common,0.01,1,PT,C0008031,Chest pain,FALSE,4.1
CID100065999,CID000065999,C0008031,,postmarketing,0,0.001,PT,C0008031,Chest pain,FALSE,4.1
CID100065999,CID000065999,C0008031,,rare,0,0.001,PT,C0008031,Chest pain,FALSE,4.1
CID100065999,CID000065999,C0008031,,uncommon,0.001,0.01,PT,C0008031,Chest pain,FALSE,4.1
CID100065999,CID000065999,C0008031,placebo,1.2%,0.012,0.012,PT,C0008031,Chest pain,TRUE,4.1
CID100065999,CID000065999,C0009782,,rare,0,0.001,PT,C0009782,Connective tissue disorder,FALSE,4.1
CID100065999,CID000065999,C0009806,,common,0.01,1,PT,C0009806,Constipation,FALSE,4.1
CID100065999,CID000065999,C0010200,,1.4%,0.014,0.014,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,,1.6%,0.016,0.016,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,,common,0.01,1,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,,postmarketing,0,0.001,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,,uncommon,0.001,0.01,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,,very rare,0,1e-4,PT,C0010200,Cough,FALSE,4.1
CID100065999,CID000065999,C0010200,placebo,1.6%,0.016,0.016,PT,C0010200,Cough,TRUE,4.1
CID100065999,CID000065999,C0010200,placebo,1.7%,0.017,0.017,PT,C0010200,Cough,TRUE,4.1
CID100065999,CID000065999,C0010692,,rare,0,0.001,PT,C0010692,Cystitis,FALSE,4.1
CID100065999,CID000065999,C0010692,,uncommon,0.001,0.01,PT,C0010692,Cystitis,FALSE,4.1
CID100065999,CID000065999,C0010692,,rare,0,0.001,PT,C0403632,Cystitis noninfective,FALSE,4.1
CID100065999,CID000065999,C0010692,,uncommon,0.001,0.01,PT,C0403632,Cystitis noninfective,FALSE,4.1
CID100065999,CID000065999,C0338908,,rare,0,0.001,PT,C0011570,Depression,FALSE,4.1
CID100065999,CID000065999,C0015230,,common,0.01,1,PT,C0011603,Dermatitis,FALSE,4.1
CID100065999,CID000065999,C0015230,,postmarketing,0,0.001,PT,C0011603,Dermatitis,FALSE,4.1
CID100065999,CID000065999,C0015230,,rare,0,0.001,PT,C0011603,Dermatitis,FALSE,4.1
